,id,breed,breed_id
2652,41b303da4d541ba4b8d9162881f706fc,bernese_mountain_dog,25.0
1085,1adf573efd5f90c4b11be12afbf66e3d,chihuahua,45.0
4513,70b77300c679d4767114038f9fb567d9,golden_retriever,55.0
3299,51ef1373e9b45f69fecb67bbc1d4406b,english_springer,64.0
2092,34117f0c3c594ec76e078a2bf208c10c,saint_bernard,65.0
6035,98653befb4ff74e23ee1a0a9f2a91df2,clumber,95.0
9310,e9ac785eb7c5e7c31dd54be18e40bff2,brittany_spaniel,43.0
7721,c1486d60b3c8c6b1b02b6e13363f5cef,chesapeake_bay_retriever,18.0
8656,d9483ad58c5e1ae2e73ac0de09aac90d,norwegian_elkhound,75.0
1151,1caded15d1b633293fb3350238fdcea5,irish_terrier,59.0
7052,b0ee2f2ae56110de3409f31e26a8704a,australian_terrier,35.0
3460,561306ada4f1e291fb6ca65b4e0023ce,newfoundland,112.0
4589,72a0a277c774fdac2a7e0e359b059d81,french_bulldog,48.0
6404,a18a913cb80fdd9aec49672d08a297ea,border_terrier,71.0
402,099db37801090ed56bbc95c13d3799b9,toy_poodle,0.0
9898,f8c2b71ba0ee8fb0b64a589f12c98618,papillon,99.0
9508,ee4f333b5dbfab72ccd4225f81920e8f,cardigan,61.0
3212,4f96d9a707560f1216b6b87815f7bbf1,maltese_dog,111.0
9349,ea8a9c29c83b5f3d4b917922a0ce9066,giant_schnauzer,92.0
1592,276d0fd62b4f9801ee2cfc6b01530ada,japanese_spaniel,100.0
4348,6c701bcdddcf39d949105c2b7e0afd8d,tibetan_terrier,17.0
3894,609a9957fa6e86d7da83deb33e737904,labrador_retriever,62.0
3101,4c92d3e3899d68ba9be2165e646f6024,cardigan,61.0
7455,bb4aa91f61fa6e06dbc1a3869738b889,kerry_blue_terrier,23.0
5224,83be6d622ab74a5e7e08b53eb8fd566a,brittany_spaniel,43.0
10189,ff2523c07da7a6cbeeb7c8f8dafed24f,norfolk_terrier,39.0
10010,fb1f17d411a56a2740310b4c06595877,bull_mastiff,44.0
2448,3d07ed5c96d067aeb9dd2ebbc785aaa5,gordon_setter,96.0
325,07ddc3c2188164b1e72ae6615a24419a,airedale,12.0
2805,44e59225be92c4cecb96acc669962242,boston_bull,27.0
7900,c59a3e9d84640ab0cfdd1a8898e35a41,weimaraner,38.0
1382,21eed327a3a89c7e6d37949c2ab43d27,greater_swiss_mountain_dog,108.0
8862,de2db91c990838b3951a72ad21988e31,otterhound,67.0
7985,c7ad83b9c257921de61d0e43d814c31b,standard_schnauzer,7.0
6384,a105cee000c3cc2c68b476b69cbea205,entlebucher,26.0
335,080ec59213ed7425b7f8c169955bb9d0,japanese_spaniel,100.0
9593,f0e2319cf6cf322ea6f5849eb4102fac,sussex_spaniel,109.0
7881,c52852b1d9ab94c9ebb948c38dfd1bf3,blenheim_spaniel,15.0
1176,1d58cdc6a713925388daf1757fbca83e,mexican_hairless,93.0
6483,a3396e27b0b6999be8bfff4d094392a8,papillon,99.0
1662,29434945d64aed89e7c1968de3b4285b,malinois,106.0
3131,4d6c2eb3cf393af1601751a39647a78b,dandie_dinmont,114.0
134,0326344e0d5181130c28d25edd5627e4,clumber,95.0
7005,af9e1633f7fddfcaaa0c5a5488b29e2c,miniature_poodle,31.0
6754,a95e44d25232d5584356a86b894049f1,standard_schnauzer,7.0
10058,fc2049d582b3444ed99af4a5c13b49e5,american_staffordshire_terrier,116.0
5421,88c2229b86b2fecb775bd4a6b2c863d4,doberman,63.0
5667,8edad149506278be0d351b3d2a4aaea7,great_pyrenees,28.0
6473,a300b9437a786533fbac5331bcb6996d,siberian_husky,118.0
1478,24ada83db1179845b57ee4f8d8c56669,pembroke,72.0
6784,aa68b2a139183a747f9555814280e7ae,leonberg,102.0
4089,65cf08a7274c6134296140e09ea261c5,standard_poodle,98.0
4688,7589719a4f8dddeb1562fd1bff7f714e,schipperke,5.0
7908,c5c26998c5ea34b06846b514c2418814,bedlington_terrier,84.0
1761,2bb7c577b868f6a78ec1f49f013028af,bluetick,6.0
1172,1d499d102adc9f6b8b660fbe96f57d5a,dandie_dinmont,114.0
628,0f73c1cc99dd8b9c580c4260debf1f93,shih-tzu,3.0
10095,fccd6fe10febbc04d13470ec2aa516af,mexican_hairless,93.0
3025,4ad1a52087fb7146fa0af65e95ce5c73,groenendael,8.0
5356,86ead5380434660cdd8a6625ad6fe341,saint_bernard,65.0
4955,7c99f4b9a173c7fefaf900641e41d29e,lakeland_terrier,91.0
7827,c3a0166a2d77b608de86c14739d84ba6,miniature_pinscher,89.0
2343,3a3d8c875f399ecdeaadf1dd37b9de56,siberian_husky,118.0
6316,9f6f16bf36bb2d9a144f70ce09404020,dhole,24.0
6940,ae1d6243e4bc8dcc48cca2aea2367b94,italian_greyhound,9.0
6105,9a0bd02ffe451fc028e8e9a4ecef22d4,boston_bull,27.0
2356,3abf32c83667f356c2f38994e0477a2b,briard,56.0
6721,a8aa5d6471ed25275dc461acca233221,kelpie,29.0
893,15b5cd948f5bcbb7a4f5b1904de4c6d5,afghan_hound,20.0
3611,59ccf4682b2015587aed297f91f8ddb2,norfolk_terrier,39.0
6433,a2319a41db4e46818b7e9785cc9debd9,basenji,52.0
8234,cdffff7690054e91eab8e7237df12406,scottish_deerhound,78.0
9326,ea1527f051be904e70fab5877bbc0341,whippet,21.0
8596,d7c47fe9ebf2860b0483d76818c1d000,collie,16.0
5364,871d3264aad7e126ad6179f9c8242756,african_hunting_dog,88.0
5438,892e56e6999bac353ddedf9162b04959,blenheim_spaniel,15.0
10188,ff181f0d69202b0650e6e5d76e9c13cc,english_foxhound,37.0
6967,aec5d7550b6fb110ce6b1adda05dffb1,afghan_hound,20.0
4467,6f8095672995666a0d6dd4e7daadecde,redbone,2.0
9530,eee79170e91e4fc80e2faa8b0d4321ee,afghan_hound,20.0
1746,2b3f0db8fe521cb77031a709bdff031b,bluetick,6.0
4567,72368f3e9b7974dc29e284b7d80edb42,scottish_deerhound,78.0
6503,a3c86eed8bd50060f0d3e8d03c600087,samoyed,1.0
3066,4b9a8f1b3bef4e98e2bfdf0a073bebfa,german_short-haired_pointer,97.0
620,0f2a90c737499a7d8bf26bb5348874da,shih-tzu,3.0
3382,53fc7ac7521c719e0efd5f509ca5e928,norwegian_elkhound,75.0
1215,1e13c36312eb9bd585e725f569f4fd1c,black-and-tan_coonhound,32.0
1467,2483ddc95004ffd44b14a486d94ac91b,gordon_setter,96.0
6691,a7f36feff3c6fc2406d316f75381c491,toy_poodle,0.0
9899,f8c3ce8448eb8b1a4e5cb611595be906,pekinese,107.0
728,11f1e40f11ca1babbcc547c5c98a1a3c,rottweiler,76.0
6571,a560b3e2b9403610346568f640278c89,silky_terrier,41.0
4912,7b41d50bc430ac14df21f4e99e2e38cf,sussex_spaniel,109.0
4512,70b13ea3b9dc686b4c7474c44c4d0653,eskimo_dog,33.0
3618,59e6c1bb2387ff5f32e6f86bcca02b64,basenji,52.0
10218,ffd3f636f7f379c51ba3648a9ff8254f,dandie_dinmont,114.0
5422,88c8698176d181d5c6c7bd7f3acb1736,briard,56.0
9558,efd68fb69d154ed0ff2dfea8f782f0d3,brittany_spaniel,43.0
8162,cc0ad277cc5f3474c3f337015643c6e6,chow,49.0
342,0825e8471e3c9a14dc341bdd8630f05e,golden_retriever,55.0
5013,7eae00737958c6e8460d106b46314040,italian_greyhound,9.0
5820,9302083c61e3af329ca6143f6fae43e2,groenendael,8.0
2009,31e601f31083c351652f0d96c5fb7dac,airedale,12.0
2252,3840bb3ba6180a8d42540061cd28ed18,chow,49.0
8170,cc4e63a104a2466da58a5f81550c37a4,border_collie,83.0
6692,a7f7f75a029078eee61b15d44acfaa0f,redbone,2.0
3493,56e895eb4ec0249d18378a65f9dd000e,maltese_dog,111.0
8336,d10569ff8fb93c2ad2636f2e1e7e9d72,redbone,2.0
146,0379145880ad3978f9b80f0dc2c03fba,afghan_hound,20.0
7141,b333b37df9ebb167887a6f7a2f25dccb,rhodesian_ridgeback,13.0
4140,670a2eaca204aa3e52c06a217d3358d1,kelpie,29.0
10172,febcab8eb2da444bf83336cffec7eb92,golden_retriever,55.0
3856,5f886388c9da2c09d6e3adde3c247243,irish_setter,81.0
1775,2c1fd9683a30755e964da94b233334d8,old_english_sheepdog,34.0
144,0365fe4e3e13a885c6b02ebbbf2d9173,cairn,50.0
8330,d0a8d73306d4ff25856bfd8a62748979,shetland_sheepdog,66.0
2359,3ad193d212c34fb9e5c77a1dfc99efe1,curly-coated_retriever,36.0
9689,f3c645a41e15598e326c368253d0703f,bluetick,6.0
2838,45d9e9ddb28cd2c9f693fab53da34e0b,bloodhound,73.0
5495,8aa1bde6dcb15816ebaeb23b55f9c325,italian_greyhound,9.0
5306,85aa7704009ba5e05f4b73fc96602b7c,rhodesian_ridgeback,13.0
5003,7e69e9e20cf3b78cb6d2336df72575f7,tibetan_mastiff,104.0
6623,a67ec52536eb7e8c71c9c9d41b9f1de2,german_shepherd,115.0
1238,1e99c23d5ce88bc408cb8c1111d86796,bernese_mountain_dog,25.0
7262,b5ef2df715af6077ea126ac35855670c,american_staffordshire_terrier,116.0
5068,805dfc98b2d4969db208fb757ae6f3af,pomeranian,117.0
5228,83d4125a4c3c7dc5956563276cb1cd74,australian_terrier,35.0
6045,98a75a5cafbc3855fb37474cb755f0f6,gordon_setter,96.0
7807,c34297e6db453a12e69c2ff3a107125e,cairn,50.0
5183,82f7c3fbdbdffa5a8f3d95396b4bec66,italian_greyhound,9.0
8226,cdb97461991bf6d92b771a0c83076b69,scottish_deerhound,78.0
7231,b522b9ad41145386ae378fdffaf009e7,old_english_sheepdog,34.0
1994,316e0911e624973352370308c792e060,bedlington_terrier,84.0
6354,a019849fb9cd376e41fca11bd5808eae,weimaraner,38.0
9703,f411d5b28c9174da6ec9c0a85837fbfb,siberian_husky,118.0
9110,e5064451d5ce1b406452427679281bbc,saluki,58.0
9429,ec8f1e4f39702089c985261d50c0c29f,lhasa,87.0
2443,3cdc43ae16583ef5f41bf74cef666cd6,lhasa,87.0
4808,78986ec37ba0465c40dd5ce83faa896d,staffordshire_bullterrier,70.0
98,0255a5bca3b9d91d4fdba8d7419b5e69,lakeland_terrier,91.0
7741,c1e854371a2316fc28ccb4cb5527c478,boston_bull,27.0
2227,37cc1bed158bbb562c22682492d2673a,maltese_dog,111.0
3753,5d494e7905c58780834a65cc92f04470,french_bulldog,48.0
4995,7e1b9c2578655329d460cc9bebe697e6,weimaraner,38.0
5824,931ed9a15a347fd467fc081006da00cf,giant_schnauzer,92.0
7309,b7341d35618784cf8f9844796df7f249,bluetick,6.0
4145,6718d0b68e2ec8d701facf67464134b1,wire-haired_fox_terrier,94.0
3378,53ef06e550b924fb9a06364a47eb71ef,curly-coated_retriever,36.0
2288,390e3553bc9a78a516417aba1fc27cbc,schipperke,5.0
2501,3e554e9a381e2c2ed11b91aba1bd03c8,saluki,58.0
1984,30fa2ed07d72eeaeedfbf28b84400978,kelpie,29.0
8706,dab5753cbc9cc7452e1d69077193e65b,briard,56.0
6030,983efc3c13e21aa72a5bf89bf5fbeb99,border_terrier,71.0
10096,fce0a4c8bf2d6588ea7f6ecf731b2fbb,irish_wolfhound,68.0
1328,20c5b5fc9d16d9a16e77a5647c383f94,airedale,12.0
4834,79465b231a7c290606cc384a4f8c1231,german_shepherd,115.0
2768,4402b21a08fb21195350273ac319a49a,silky_terrier,41.0
1928,2f854899d933d9cbb9d262fff843dd8a,irish_setter,81.0
7028,b0405b307aaf230933f30af5f4b52bf5,bluetick,6.0
4412,6e3aef07adb1b8d08392e42fb1ad773b,dhole,24.0
2730,43566e664cdacb3393cb614a8713ea63,standard_schnauzer,7.0
2405,3be3789d4ba0872fd42023805faf0af8,african_hunting_dog,88.0
7688,c07ed68e4c73960aecc258a445ae8b14,miniature_schnauzer,14.0
8766,dba4ae5fe8b6c1651111ce96c6fbacb4,english_springer,64.0
3564,58a7bcb4d05eaad860c3c1ae40700991,pekinese,107.0
7234,b532e2e6f68876649639aa216ea4cddf,cairn,50.0
10002,fae8e42fae61856a5bd13bd4ac88b8dd,lakeland_terrier,91.0
7631,bf121d8d8af31728d8882d30242289e3,irish_terrier,59.0
5611,8daabe9ded307c802b5f84492bc14d69,maltese_dog,111.0
7414,b99f4f25c568301b36e3746070012f15,bloodhound,73.0
938,16f37498dbfe77fae6d442465e7356eb,english_foxhound,37.0
9235,e8013a8357f9eec2369ee4e3fab710a1,bouvier_des_flandres,110.0
5619,8dd4e667d9ba987fe4c42fbb09206e60,toy_poodle,0.0
8213,cd406cc58c3a6542293a947e017a7bc6,black-and-tan_coonhound,32.0
7577,bdec813dff4bb79ff07cbe0440f217a2,beagle,105.0
5221,83b56fcf4811209b7a9bd5a47cb90a67,groenendael,8.0
3581,591dc4d4d83803043574e20ee604821b,cardigan,61.0
7369,b8a954a3139ca98cc9dd5b2f7dee20ad,australian_terrier,35.0
2817,454aef984f2a2e3416aae8277b6b2422,beagle,105.0
6150,9afd17ba252823662440863d6c0e6a5c,yorkshire_terrier,86.0
2363,3aeb1ff6b2f28b0ee81569932a89a5b5,chesapeake_bay_retriever,18.0
635,0f91c68e2088b8d45950cdde991f37d1,chihuahua,45.0
9028,e2bbe6eedea8520efe8c709d091be39a,newfoundland,112.0
4613,73525bccae4a337aca50ed2cb77d5cc3,bull_mastiff,44.0
7755,c226fabe1302bfeff9898aa02a6d7623,entlebucher,26.0
2550,3f6b8a9edc0c43f2de4e0f609c06d54e,curly-coated_retriever,36.0
1422,234c7dc4d49add585dba077b3efc41f3,chow,49.0
2740,43650f09b040cc687b485800a0abdecd,yorkshire_terrier,86.0
5087,80cf916b258d8cf15395c80f0616127d,basenji,52.0
4221,692e38e7a69583757cfdcecd6533b84a,samoyed,1.0
2670,420070fd60e17b1fb86ff3d9fa561c2e,whippet,21.0
9978,fa6247111ff3f3cc66713b4bf7c7d1b9,great_dane,79.0
5366,872f6452dd5ff6458179fa3ba0a37cbe,chesapeake_bay_retriever,18.0
489,0bad79c06832a1bdeaedbbb50a28450a,scottish_deerhound,78.0
2189,36df2789dc1b014cc00a978e72c65f4b,keeshond,80.0
1067,1a8a76a7bcc83f2ec151c83753945ac0,norwich_terrier,119.0
9972,fa5054c5187c7171c546bd6a46b8346f,maltese_dog,111.0
7683,c06b704f3223bc02e29d762d5e0f7c47,cairn,50.0
7663,bfec42604e41393fed1e5a2946dfb221,german_short-haired_pointer,97.0
1286,200a51e8f11ebbb884fc6cf01973586b,borzoi,113.0
8672,d99cc713b1bfe4b3786e462884c303aa,gordon_setter,96.0
4162,6785df5604e68d73147da5601c08dc3c,bluetick,6.0
6939,ae1ceabc7573a73c2f020afdc42aef50,great_pyrenees,28.0
2090,340fefc7ed26ad3ec072944df5350094,papillon,99.0
771,131c49315a5bc73880b305a844bf531a,chesapeake_bay_retriever,18.0
7072,b185661d8d5b7c934b66f63d813cb407,rottweiler,76.0
6948,ae4c32628d35d498c9fadc9b56137d52,standard_poodle,98.0
7496,bbff9ef9066d365c1042805e1179f0d9,pomeranian,117.0
9915,f9024336c267f4dd4de82cf5f617ffa0,toy_terrier,51.0
4968,7d1a2c40bd3d70e59d803c2aad054a09,west_highland_white_terrier,4.0
3326,52b3055e5161ea4a2daf85b86e66d8e1,dhole,24.0
2932,486f62d0e386a2423bce7cece65a2114,west_highland_white_terrier,4.0
8051,c93de7c42883d7819fbfc95914ba6493,border_terrier,71.0
9512,ee6712eed8607d6d5efd13276dcd1056,curly-coated_retriever,36.0
7404,b957aa0e8dc0628b09708213e9640a2f,affenpinscher,22.0
3646,5a9fd734bef94f8a9294a206c85f85e5,staffordshire_bullterrier,70.0
6274,9e64e1f3ace7361fbbee8b685552012c,black-and-tan_coonhound,32.0
4238,697c02af147cc678663e9ab641e86a70,saluki,58.0
6300,9f16e8d651033662302441057134f4ec,giant_schnauzer,92.0
7889,c5762a5e8323239afefd077786270113,kuvasz,82.0
2280,38d6bc0651588a0a04480b918934a8f6,keeshond,80.0
3761,5d6afe64afb28dc45120bdf49fa51d0f,borzoi,113.0
2244,3807ccdfc499c584fdddb3ddef65f8af,wire-haired_fox_terrier,94.0
5432,890727594626c0fa7092624bb9261387,miniature_pinscher,89.0
7337,b7cc2933c599642388ff6d446bbef59f,bull_mastiff,44.0
2376,3b1f4ba30065e4754815619a7dfc4694,labrador_retriever,62.0
8913,df8895a945ab874f4a9cdd451aebc011,french_bulldog,48.0
1852,2da3558e7254a36dea53d35234bbb215,lakeland_terrier,91.0
4761,778e8a6cc368c6c5fce51d55ae57d6c6,irish_water_spaniel,40.0
4097,65edb0a5f650ae22d18625df0f9c4e59,yorkshire_terrier,86.0
7366,b895b457d62b5ed6a98883d114e92cd8,entlebucher,26.0
7944,c696ef33b6a562d11f581867cf19042e,wire-haired_fox_terrier,94.0
3435,556daede719158bd83c4b775844d9bcb,toy_terrier,51.0
4606,7332891f534fdfc75dd133048af1d562,beagle,105.0
6252,9e03036e569f2a305e264b97c1aaab84,entlebucher,26.0
1427,236262b824225211b6716cebfcf6317f,bernese_mountain_dog,25.0
10200,ff7d9c08091acc3b18b869951feeb013,maltese_dog,111.0
10050,fbf6ac0549525e721d3d3e48e27db4c5,west_highland_white_terrier,4.0
7767,c25b1b2e1919a58239ac16ee53bdd44f,tibetan_terrier,17.0
3311,5222f7a53b9a9f0c58f7013a7a74d386,cardigan,61.0
7868,c4b4a3adcb838be6d9d9fb5fd9304101,maltese_dog,111.0
587,0e7691c13a9267b621ffb866a83d08aa,basset,46.0
1139,1c5575083fe9e346d66eac01d2cc5480,border_terrier,71.0
4004,636aa6a1709f0a15664ce15d0fb70128,shih-tzu,3.0
4807,7896a1b868e18ec4b78557bd33d90c40,pembroke,72.0
6752,a93f2659ef71bcaf4859c8f8395f258e,afghan_hound,20.0
2888,4787bd73d7c56305db4f23e7dddf7b96,dandie_dinmont,114.0
6358,a03f21fc41f09a6bbb0332c7874e726c,norwich_terrier,119.0
9931,f99c0ede8bf16d5e94a3a69ffb97b341,sealyham_terrier,47.0
7321,b76c4352046031a43a0c4d20821579eb,entlebucher,26.0
4022,64177936eae266acaa2974bcd9bb654d,rottweiler,76.0
7724,c1510b474b3893197ac87c869e853c1d,tibetan_terrier,17.0
3270,513c306609eeb668986edd05b1bcd6b2,lhasa,87.0
3959,623b2fb2677dd95ef450d9cac3995bc4,chow,49.0
5809,92c2c86dc5ef0824884d25c81077da5c,soft-coated_wheaten_terrier,69.0
4424,6e82dfad17642ef4fa234b0fef9a28cb,blenheim_spaniel,15.0
7913,c5d73c1cd8adf2c822cb79b61ed9c9c3,tibetan_terrier,17.0
2002,31a7e1dd52e2fdef50778e8569788d1d,papillon,99.0
4771,77bbd2303fa579c249dfc4ce01832aac,english_foxhound,37.0
6807,ab004601229c51044696419bf3e682fe,greater_swiss_mountain_dog,108.0
2783,4479833db2e178449985cacc2aee9596,norwegian_elkhound,75.0
5493,8a80f532bf6321fcfd2580319c6eb775,australian_terrier,35.0
439,0a7899ed6a15f4af8f28e01c9c44dcfe,miniature_poodle,31.0
3697,5c2f3fb11684f2e77ea0d946dba4833e,brabancon_griffon,10.0
1210,1df700132826da69787076bfbecf8c22,malinois,106.0
8296,cfb2e02aafbed417593e849cbf9c30fd,irish_wolfhound,68.0
4318,6b90d24bc5ea1edcba2b496f990fdbd6,otterhound,67.0
4127,66caeacfa0178274b3a981776bc3432f,black-and-tan_coonhound,32.0
1461,2457b9e98cd35d12a90fae830c8e9200,norwich_terrier,119.0
2350,3a63a817b357f2c9bd3e894dd154fa24,boxer,42.0
4406,6dfc7ab7c93fe65fe4dc5b175c2e8351,tibetan_terrier,17.0
3810,5e41160d5c65c05daa117f3044f9a66f,samoyed,1.0
7695,c0a34f1fd1f8ccc767a5fcf9a5763e1d,schipperke,5.0
3883,605bb5c3c8006441a932f2e880a843da,entlebucher,26.0
6169,9b596f56c3f3bc8058d35eb1944f60b5,rhodesian_ridgeback,13.0
3431,555445531dc58fb1b54c94f48a112e97,golden_retriever,55.0
6883,acd9f4e9537a1a4474024393ecfbe456,newfoundland,112.0
4117,6693857d0d28517977ee6b00823a4074,welsh_springer_spaniel,19.0
7184,b3f7b7db3d7a9bd040eef5c4bdb15f13,clumber,95.0
5476,8a2fb8dc69a446d004d113ad8bbd0366,sussex_spaniel,109.0
7447,bb13c838ee59df4d8d7db7e1b62bcfb2,irish_setter,81.0
7750,c210e7dcbc9438e0bf04e8e0d15bee04,bouvier_des_flandres,110.0
6435,a239c6a040d2d7ceb27e45ed664ba41c,schipperke,5.0
5078,80a4f9b1d472cc5e55b3ebddcc1d8619,afghan_hound,20.0
7302,b6fc90a99b4489f067852fb2b38e641b,leonberg,102.0
9742,f56093b4b1f055c76701c12620ace957,dandie_dinmont,114.0
4913,7b41e2d75b9ff967ac66237c6ec60dbb,mexican_hairless,93.0
5124,8174c92381421de8ab5cfb54366a086e,pomeranian,117.0
396,098dc5e173d21c229e6ee565d7666b10,whippet,21.0
7880,c513ff37e33e660598dee5257956ac2b,afghan_hound,20.0
8770,dbc7b27136e58946665a82f4ff6209ba,great_pyrenees,28.0
3367,538670ae06458f36996434f21a94b6d1,malamute,53.0
508,0c329020d6ca0ae5af30f6857ac7e86c,basenji,52.0
8582,d763d3a2442894c122da5598ed6b7b7a,miniature_poodle,31.0
9426,ec6b36707749098ea596f0e97a33f0c9,french_bulldog,48.0
49,0140b05bfc2fd43f2819fab3d8566109,norwegian_elkhound,75.0
10186,ff0def9dafea6e633d0d7249554fcb2c,dandie_dinmont,114.0
4624,73a9514ae6d09c8cf80c81a1aec2537c,clumber,95.0
3519,57a765607238aa2fb8aa3ca4da6af041,australian_terrier,35.0
8954,e0cfa8c273838e25d74970683b285391,pembroke,72.0
5895,94bb794f3d3c30cf570938a121b1805d,old_english_sheepdog,34.0
2017,321ec7b5b262f92282b17618ef48bf49,vizsla,74.0
6156,9b22718e4ee1e343608045d65af33566,labrador_retriever,62.0
3402,549b95fd0f7f43b72a625576828f63a4,flat-coated_retriever,90.0
8646,d906ce11e75fd245403be6c907bf6d3b,scotch_terrier,103.0
1985,30fd3e37a841d7aaa4a61e145226354e,brittany_spaniel,43.0
8310,d00642800e4ca6d84887a93e3430ae21,chow,49.0
8548,d69249ffd14a08732369495e7ec37eff,clumber,95.0
8550,d694d01ba01c34fcf8b27aa93d0a2708,german_shepherd,115.0
9550,ef761ccf005b7bb9bd6a094df7e07df5,norwegian_elkhound,75.0
1872,2e3ef941c9d921bf18607e5930f548ee,mexican_hairless,93.0
5971,96c040dad1ec2e3305419e088a4fe17d,entlebucher,26.0
7508,bc3fb193916e517a86bc908cdac872c6,black-and-tan_coonhound,32.0
2456,3d41348a5b361e3de483a09161df9a46,briard,56.0
237,058d4bfce39c9f1157ca4c1b019bbf1a,scottish_deerhound,78.0
7648,bf8a2477f71e61185aff00a6925b5173,english_foxhound,37.0
5033,7f5b846aa0b90c13e6831a2e37e48719,japanese_spaniel,100.0
8753,db5b24455f0bc4c78ecb69771eb3e7a5,siberian_husky,118.0
38,010d65bd29d246aea53d9849da142ccf,boston_bull,27.0
2192,37163369901ddd0c61ae081fc9ccc53e,kelpie,29.0
6945,ae321243a4dfba310868a20dfaba514b,scotch_terrier,103.0
2267,38882b8de9be438399a511e6bd619268,giant_schnauzer,92.0
2397,3b9feabbfc7d1858fd643ebe98110e9e,curly-coated_retriever,36.0
6391,a12cea27cf82ace00454429e62a93d4b,lhasa,87.0
6778,aa4c9b1ce189af4fd67141b2a0bb353b,toy_terrier,51.0
2162,360bda660c0771a91f106602d35cdd8e,dhole,24.0
2506,3e61153c345d0ba40a2fa9ea3f900dfc,whippet,21.0
1645,28bdfc1f5bb2c5e4794287b4c31cdf58,leonberg,102.0
3214,4fa66ce43b4765d7daf3da799a7d14e0,pembroke,72.0
1868,2e043a12b2f9674868d8a603ff3d1e7a,silky_terrier,41.0
313,079e17a742380d333950962f2c83ffd2,dingo,101.0
3437,557037b722cc503f215fdd4afad7a23b,norwich_terrier,119.0
8708,dabc6c904d23d787b5ef8667a68ef200,english_foxhound,37.0
9270,e8baa7663b726cad8eefb319ca7d8195,dingo,101.0
2560,3fbefd398d24832aa2d84a81e36a645a,kerry_blue_terrier,23.0
852,14c8f5fc68ca8fb6b33a0082849b15ad,miniature_schnauzer,14.0
1893,2ea147dd52c8e098ef66317a091fd8a8,tibetan_mastiff,104.0
9836,f7850cfce0e0d79627dfb63d71d97b72,siberian_husky,118.0
1666,295bf5ab4b5d5d18532e68ef2f28a038,ibizan_hound,30.0
1536,25f99bf9e6cfb22ec1f7b6857bba15c4,english_springer,64.0
7089,b1f80a20da3b0bc83d6e5d526592ef92,boston_bull,27.0
6931,ae041dda85d54e44e581ab76f536208a,english_springer,64.0
9168,e640b0064c429c2cbad0788219b57303,scotch_terrier,103.0
7489,bbe96d21f3aafe38ab3b3ce24a498d77,pembroke,72.0
1640,289c74acec698535a1ba05330797289f,lakeland_terrier,91.0
3263,5117df3fb07a466715b39c7d50be2267,bedlington_terrier,84.0
4492,7037652031c91f0b1d77089a1a6f981c,black-and-tan_coonhound,32.0
8893,deeffdd5ee6aac9f7fa2f31a89e07498,bull_mastiff,44.0
3100,4c8fce7407df845d94483d89a4fe06f7,malinois,106.0
10165,fe7ea4eb63ab5fddea120555790f9187,newfoundland,112.0
7878,c506d9d6ebc35e17296e5311d7ecc4f3,wire-haired_fox_terrier,94.0
422,0a27d304c96918d440e79e6e9e245c3f,west_highland_white_terrier,4.0
9461,ed38d865e5ff611d6d1529652cc6464d,great_dane,79.0
6958,ae8693b4868b1744be1fefb328a8a486,boston_bull,27.0
5463,89e653251ebdb4125224d3af5230587e,tibetan_terrier,17.0
5790,924d9891d144fe3df9c06cc281bc5e86,sealyham_terrier,47.0
3930,619a4aa6eb94117557fa13d2cdeeced4,samoyed,1.0
6327,9f9c35c4628713c82de8499119c06850,australian_terrier,35.0
760,12de62fb1fa5a48d596428dd5a90184a,collie,16.0
3671,5b93fe30e02f555ff6c3ae5e050dd752,staffordshire_bullterrier,70.0
1751,2b59fa5e6e555a4f1b82cb088dbb04e4,bedlington_terrier,84.0
1654,291508bcd740d30e288da0be54c031da,tibetan_mastiff,104.0
1946,2febdc2d2ada6a4a8b5bcfddc36fe8ad,greater_swiss_mountain_dog,108.0
8183,ccb296c8257649527e45affde75d331d,vizsla,74.0
233,056b535b441278e83839984f1b1da0a6,scottish_deerhound,78.0
509,0c36c19e7c4e932b8e0c01aa845b2fce,bernese_mountain_dog,25.0
9193,e6ff9171c960a31363798343982338c4,newfoundland,112.0
1136,1c422e6f57d4227ae5d25b7cdb1435b3,giant_schnauzer,92.0
9578,f056f4655ec9b7b942c1fcd6d4ea61f5,basenji,52.0
188,0457342c36e7e7d103fa4b286a1d62f8,english_foxhound,37.0
4100,6608429a87b9395181c7f500f2ead9ee,shetland_sheepdog,66.0
3327,52b721b1626b1658b5b34c080e925897,yorkshire_terrier,86.0
3194,4efcc6dbb599d561098394d4ccc4cb73,bloodhound,73.0
2458,3d4c13366837f64c6382dd4f1778caa0,entlebucher,26.0
6422,a1eb2b04c498844ec38bf5ac5b6184e7,australian_terrier,35.0
1358,2161472479ce09cedbe99ba0dd698428,pekinese,107.0
8358,d19bfb2a55eaa24aa45dafe1d04b7eb1,ibizan_hound,30.0
4328,6c0573fb6ef2b32ee55f8ec30c0d6928,papillon,99.0
9619,f1f8d1fad725a613f6e841d3f49ee415,collie,16.0
5998,9741efdd134f5b90d268e671b02f5a3a,entlebucher,26.0
8534,d63acb5d222016e636daaf98d6b2c810,miniature_schnauzer,14.0
5623,8de94658ff000fd09d40e16038ce8fae,beagle,105.0
4764,779f9ae1ab62563cb77672c38f91a1f0,doberman,63.0
